Title,OLD Fac Code,NEW Building ID,OLD Post URL,OLD Resolved URL,OLD Query String URL,NEW URL,Notes
1107 Ne 45th Street (UDB) (University District Building),UDB,,https://www.washington.edu/maps/2011/04/28/1107-ne-45th-street-university-district-building/,https://www.washington.edu/maps/#!/UDB,https://www.washington.edu/maps/?UDB,"https://map.uw.edu/?id=2099#!ct/94056,94058,94059?s/?mc/47.66088202105209,-122.31622375430061?z/17.534120624392376?lvl/0?share",
1303 N.E. Boat Street,1303-n-e-boat-street,,https://www.washington.edu/maps/2017/11/22/1303-n-e-boat-street/,https://www.washington.edu/maps/#!/1303-n-e-boat-street,https://www.washington.edu/maps/?1303-n-e-boat-street,"https://map.uw.edu/?id=2099#!ct/94056,94058,94059?s/?mc/47.65144723346697,-122.31471443838365?z/18.261837325343972?lvl/0?share",
1415 N.E. 45th Street (AHO),AHO,,https://www.washington.edu/maps/2013/05/29/1415-ne-45th-street-aho/,https://www.washington.edu/maps/#!/AHO,https://www.washington.edu/maps/?AHO,"https://map.uw.edu/?id=2099#!ct/94056,94058,94059?s/?mc/47.661107872943234,-122.31231973489673?z/17.613903731836952?lvl/0?share",
1425 N.E. Boat Street,1425-n-e-boat-street,,https://www.washington.edu/maps/2017/11/22/1425-n-e-boat-street/,https://www.washington.edu/maps/#!/1425-n-e-boat-street,https://www.washington.edu/maps/?1425-n-e-boat-street,"https://map.uw.edu/?id=2099#!ct/94056,94058,94059?s/?mc/47.65021453901164,-122.31314219126648?z/18.261837325343972?lvl/0?share",
1429 N.E. Boat Street (OTS),OTS,973246,https://www.washington.edu/maps/2011/04/28/1429-n-e-boat-street/,https://www.washington.edu/maps/#!/OTS,https://www.washington.edu/maps/?OTS,https://map.uw.edu/?id=2099#!m/973246?share,
2104 House (RUS),RUS,,https://www.washington.edu/maps/2011/04/28/2104-house/,https://www.washington.edu/maps/#!/RUS,https://www.washington.edu/maps/?RUS,https://map.uw.edu/,Not on the new map
3710 Brooklyn Avenue N.E.,3710-brooklyn-avenue-n-e,,https://www.washington.edu/maps/2011/04/28/3710-brooklyn-avenue-n-e/,https://www.washington.edu/maps/#!/3710-brooklyn-avenue-n-e,https://www.washington.edu/maps/?3710-brooklyn-avenue-n-e,"https://map.uw.edu/?id=2099#!ct/94056,94058,94059?s/?mc/47.6521260881629,-122.31410241242679?z/17.963650617590073?lvl/0?share",
3716 Brooklyn Avenue N.E. (WSG),WSG,969810,https://www.washington.edu/maps/2011/04/28/3716-brooklyn-avenue-n-e/,https://www.washington.edu/maps/#!/WSG,https://www.washington.edu/maps/?WSG,https://map.uw.edu/?id=2099#!m/969810?share,
3900/3902 University Way (EK),EK,1028845,https://www.washington.edu/maps/2011/04/28/39003902-university-way/,https://www.washington.edu/maps/#!/EK,https://www.washington.edu/maps/?EK,https://map.uw.edu/?id=2099#!m/1028845?share,Associated Fac Code(s): WCUP
3930 Brooklyn Avenue N.E. (IC2),IC2,1005975,https://www.washington.edu/maps/2011/04/28/3930-brooklyn-avenue-n-e/,https://www.washington.edu/maps/#!/IC2,https://www.washington.edu/maps/?IC2,https://map.uw.edu/?id=2099#!m/1005975?share,
3935 University Way N.E. (GCS),GCS,969814,https://www.washington.edu/maps/2013/05/29/3935-university-way-n-e-gcs/,https://www.washington.edu/maps/#!/GCS,https://www.washington.edu/maps/?GCS,https://map.uw.edu/?id=2099#!m/969814?share,
3939 University Way N.E. (EIC),EIC,969813,https://www.washington.edu/maps/2011/04/28/3939-university-way-n-e/,https://www.washington.edu/maps/#!/EIC,https://www.washington.edu/maps/?EIC,https://map.uw.edu/?id=2099#!m/969813?share,
3941 University Way N.E. (DSC),DSC,969805,https://www.washington.edu/maps/2011/04/28/3941-university-way-n-e/,https://www.washington.edu/maps/#!/DSC,https://www.washington.edu/maps/?DSC,https://map.uw.edu/?id=2099#!m/969805?share,
4225 Roosevelt Way N.E. (Roosevelt I) (OTT),OTT,,https://www.washington.edu/maps/2011/04/28/4225-roosevelt-way-n-e-roosevelt-i/,https://www.washington.edu/maps/#!/OTT,https://www.washington.edu/maps/?OTT,"https://map.uw.edu/?id=2099#!ct/94056,94058,94059?s/?mc/47.65822007397122,-122.31832847159274?z/18.09496578134396?lvl/0?share",
4245 Roosevelt Way N.E. (QUC) (Roosevelt II),QUC,,https://www.washington.edu/maps/2011/04/28/4245-roosevelt-way-n-e-roosevelt-ii/,https://www.washington.edu/maps/#!/QUC,https://www.washington.edu/maps/?QUC,"https://map.uw.edu/?id=2099#!ct/94056,94058,94059?s/?mc/47.65879154264081,-122.31853903728285?z/18.09496578134396?lvl/0?share",
4328 Brooklyn Ave Ne (UWTA) (UW Tower Building A),UWTA,1091956,https://www.washington.edu/maps/2011/04/28/4328-brooklyn-ave-ne-uw-tower-building-a/,https://www.washington.edu/maps/#!/UWTA,https://www.washington.edu/maps/?UWTA,https://map.uw.edu/?id=2099#!m/1091956?share,
4518 University Way N.E. (AAB) (Arcade Building),AAB,,https://www.washington.edu/maps/2011/04/28/4518-university-way-n-e-arcade-building/,https://www.washington.edu/maps/#!/AAB,https://www.washington.edu/maps/?AAB,"https://map.uw.edu/?id=2099#!ct/94056,94058,94059?s/?mc/47.661754961268485,-122.31285343700154?z/18.09496578134396?lvl/0?share",
4535 Union Bay Place (REC) (Solid Waste Management Office),REC,,https://www.washington.edu/maps/2011/04/28/4535-union-bay-place-solid-waste-management-office/,https://www.washington.edu/maps/#!/REC,https://www.washington.edu/maps/?REC,https://map.uw.edu/,Not on the new map
4545 15th Avenue NE (ADS),ADS,1028830,https://www.washington.edu/maps/2011/04/28/uw-technology/,https://www.washington.edu/maps/#!/ADS,https://www.washington.edu/maps/?ADS,https://map.uw.edu/?id=2099#!m/1028830?share,
4545 Roosevelt Way NE,4545-roosevelt-way-ne,973328,https://www.washington.edu/maps/2017/11/22/4545-roosevelt-way-ne/,https://www.washington.edu/maps/#!/4545-roosevelt-way-ne,https://www.washington.edu/maps/?4545-roosevelt-way-ne,https://map.uw.edu/?id=2099#!m/973328?share,Associated Fac Code(s): L218
45th Street Plaza Building (L039),L039,,https://www.washington.edu/maps/2013/05/29/45th-street-plaza-building-l039/,https://www.washington.edu/maps/#!/L039,https://www.washington.edu/maps/?L039,"https://map.uw.edu/?id=2099#!ct/94056,94058,94059?s/?mc/47.661601177490724,-122.31616920430906?z/18.261837325343972?lvl/0?share",
4725 30th Ave NE (GIL) (Gilman Building),GIL,,https://www.washington.edu/maps/2013/05/29/gilman-building-gil-4725-30th-ave-ne/,https://www.washington.edu/maps/#!/GIL,https://www.washington.edu/maps/?GIL,https://map.uw.edu/,Not on the new map
668 N. E. Northlake Way (EHD),EHD,,https://www.washington.edu/maps/2011/04/28/668-n-e-northlake-way/,https://www.washington.edu/maps/#!/EHD,https://www.washington.edu/maps/?EHD,"https://map.uw.edu/?id=2099#!ct/94056,94058,94059?s/?mc/47.65469676209716,-122.32114601822468?z/18.09496578134396?lvl/0?share",
909 N.E. 43Rd (PRO) (Warren Building),PRO,,https://www.washington.edu/maps/2011/04/28/909-n-e-43rd-warren-building/,https://www.washington.edu/maps/#!/PRO,https://www.washington.edu/maps/?PRO,"https://map.uw.edu/?id=2099#!ct/94056,94058,94059?s/?mc/47.6593294359121,-122.3180869965505?z/18.09496578134396?lvl/0?share",
Aerodynamics Laboratory (ADL),ADL,973180,https://www.washington.edu/maps/2011/04/28/aerodynamics-laboratory/,https://www.washington.edu/maps/#!/ADL,https://www.washington.edu/maps/?ADL,https://map.uw.edu/?id=2099#!m/973180?share,
Aerospace Engineering Research Building (AERB),AERB,969845,https://www.washington.edu/maps/2011/04/28/aerospace-and-engineering-research-building/,https://www.washington.edu/maps/#!/AERB,https://www.washington.edu/maps/?AERB,https://map.uw.edu/?id=2099#!m/969845?share,
Alaska Airlines Arena at  Hec Edmundson Pavilion (EDP),EDP,975269,https://www.washington.edu/maps/2011/04/28/edmundson-pavilion/,https://www.washington.edu/maps/#!/EDP,https://www.washington.edu/maps/?EDP,https://map.uw.edu/?id=2099#!m/975269?share,
Alder Hall (ALD),ALD,975401,https://www.washington.edu/maps/2012/07/02/alder-hall/,https://www.washington.edu/maps/#!/ALD,https://www.washington.edu/maps/?ALD,https://map.uw.edu/?id=2099#!m/975401?share,
Allen Center for the Visual Arts (AVA),AVA,973269,https://www.washington.edu/maps/2013/05/29/allen-center-for-the-visual-arts-ava/,https://www.washington.edu/maps/#!/AVA,https://www.washington.edu/maps/?AVA,https://map.uw.edu/?id=2099#!m/973269?share,
Allen Library (ALB),ALB,975196,https://www.washington.edu/maps/2011/04/28/allen-library/,https://www.washington.edu/maps/#!/ALB,https://www.washington.edu/maps/?ALB,https://map.uw.edu/?id=2099#!m/975196?share,
Anderson Hall (AND),AND,973251,https://www.washington.edu/maps/2011/04/28/anderson-hall/,https://www.washington.edu/maps/#!/AND,https://www.washington.edu/maps/?AND,https://map.uw.edu/?id=2099#!m/973251?share,
Architecture Hall (ARC),ARC,973176,https://www.washington.edu/maps/2011/04/28/architecture-hall/,https://www.washington.edu/maps/#!/ARC,https://www.washington.edu/maps/?ARC,https://map.uw.edu/?id=2099#!m/973176?share,
Art Building (ART),ART,973277,https://www.washington.edu/maps/2011/04/28/art-building/,https://www.washington.edu/maps/#!/ART,https://www.washington.edu/maps/?ART,https://map.uw.edu/?id=2099#!m/973277?share,
ASUW Shell House,asuw-shell-house,1028828,https://www.washington.edu/maps/2011/04/28/canoe-house/,https://www.washington.edu/maps/#!/asuw-shell-house,https://www.washington.edu/maps/?asuw-shell-house,https://map.uw.edu/?id=2099#!m/1028828?share,Associated Fac Code(s): CNH
Atmospheric Sciences-Geophysics Building (ATG),ATG,973261,https://www.washington.edu/maps/2011/04/28/atmospheric-sciences-geophysics-building/,https://www.washington.edu/maps/#!/ATG,https://www.washington.edu/maps/?ATG,https://map.uw.edu/?id=2099#!m/973261?share,
Bagley Hall (BAG),BAG,973201,https://www.washington.edu/maps/2011/04/28/bagley-hall/,https://www.washington.edu/maps/#!/BAG,https://www.washington.edu/maps/?BAG,https://map.uw.edu/?id=2099#!m/973201?share,
Bank of America Executive Education Center (EXED),EXED,973281,https://www.washington.edu/maps/2011/04/28/bank-of-america-executive-education-center/,https://www.washington.edu/maps/#!/EXED,https://www.washington.edu/maps/?EXED,https://map.uw.edu/?id=2099#!m/973281?share,
Benjamin Hall Interdisciplinary Research Building (R&amp;T Bldg) (RTB),RTB,973295,https://www.washington.edu/maps/2011/04/28/benjamin-hall-interdisciplinary-research-buildingrt-bldg/,https://www.washington.edu/maps/#!/RTB,https://www.washington.edu/maps/?RTB,https://map.uw.edu/?id=2099#!m/973295?share,
Benson Hall (BNS),BNS,973255,https://www.washington.edu/maps/2011/04/28/benson-hall/,https://www.washington.edu/maps/#!/BNS,https://www.washington.edu/maps/?BNS,https://map.uw.edu/?id=2099#!m/973255?share,
Bill &amp; Melinda Gates Center for Computer Science &amp; Engineering (CSE2),CSE2,973398,https://www.washington.edu/maps/2019/01/29/bill-melinda-gates-center-for-computer-science-engineering-cse2/,https://www.washington.edu/maps/#!/CSE2,https://www.washington.edu/maps/?CSE2,https://map.uw.edu/?id=2099#!m/973398?share,
Bloedel Hall (BLD),BLD,969864,https://www.washington.edu/maps/2011/04/28/bloedel-hall/,https://www.washington.edu/maps/#!/BLD,https://www.washington.edu/maps/?BLD,https://map.uw.edu/?id=2099#!m/969864?share,
Bowman Building (BOW),BOW,,https://www.washington.edu/maps/2011/04/28/4625-union-bay-place/,https://www.washington.edu/maps/#!/BOW,https://www.washington.edu/maps/?BOW,"https://map.uw.edu/?id=2099#!ct/94056,94058,94059?s/?mc/47.662849086596566,-122.29530679143289?z/18.09496578134396?lvl/0?share",
Broken Obelisk,broken-obelisk,973412,https://www.washington.edu/maps/2012/11/01/broken-obelisk/,https://www.washington.edu/maps/#!/broken-obelisk,https://www.washington.edu/maps/?broken-obelisk,https://map.uw.edu/?id=2099#!m/973412?share,
Bronze W (North),bronze-w-north,973413,https://www.washington.edu/maps/2020/12/15/bronze-w-north/,https://www.washington.edu/maps/#!/bronze-w-north,https://www.washington.edu/maps/?bronze-w-north,https://map.uw.edu/?id=2099#!m/973413?share,
Bronze W (South),bronze-w-south,973414,https://www.washington.edu/maps/2020/12/15/bronze-w-south/,https://www.washington.edu/maps/#!/bronze-w-south,https://www.washington.edu/maps/?bronze-w-south,https://map.uw.edu/?id=2099#!m/973414?share,
Brooklyn Trail Building (BTB),BTB,,https://www.washington.edu/maps/2011/04/28/staff-services-building/,https://www.washington.edu/maps/#!/BTB,https://www.washington.edu/maps/?BTB,"https://map.uw.edu/?id=2099#!ct/94056,94058,94059?s/?mc/47.654714237803205,-122.31487690940605?z/17.963650617590073?lvl/0?share",
Brotman Building (Slu Building D) (BFB),BFB,,https://www.washington.edu/maps/2011/04/28/brotman-building-slu-building-d/,https://www.washington.edu/maps/#!/BFB,https://www.washington.edu/maps/?BFB,https://map.uw.edu/,SLU not on the new map
Burke Memorial-Washington State Museum (BRK),BRK,975058,https://www.washington.edu/maps/2011/04/28/burke-memorial-washington-state-museum/,https://www.washington.edu/maps/#!/BRK,https://www.washington.edu/maps/?BRK,https://map.uw.edu/?id=2099#!m/975058?share,
Cedar Apartments,cedar-apartments,1005992,https://www.washington.edu/maps/2011/12/06/cedar-apartments/,https://www.washington.edu/maps/#!/cedar-apartments,https://www.washington.edu/maps/?cedar-apartments,https://map.uw.edu/?id=2099#!m/1005992?share,"Associated Fac Code(s): CDRW, CDRE"
Central Gatehouse - NE 41st Street,GH1,1079456,https://www.washington.edu/maps/2011/06/10/gh1/,https://www.washington.edu/maps/#!/GH1,https://www.washington.edu/maps/?GH1,https://map.uw.edu/?id=2099#!m/1079456?share,
Central Plaza (LNDMK-2),LNDMK-2,975092,https://www.washington.edu/maps/2011/05/04/central-plaza-lndmk-2/,https://www.washington.edu/maps/#!/LNDMK-2,https://www.washington.edu/maps/?LNDMK-2,https://map.uw.edu/?id=2099#!m/975092?share,
Ceramic And Metal Arts Building (CMA),CMA,969843,https://www.washington.edu/maps/2011/04/28/ceramic-and-metal-arts-building/,https://www.washington.edu/maps/#!/CMA,https://www.washington.edu/maps/?CMA,https://map.uw.edu/?id=2099#!m/969843?share,
Chemistry Building (CHB),CHB,969826,https://www.washington.edu/maps/2011/04/28/chemistry-building/,https://www.washington.edu/maps/#!/CHB,https://www.washington.edu/maps/?CHB,https://map.uw.edu/?id=2099#!m/969826?share,
Chemistry Library Building (CHL),CHL,1028904,https://www.washington.edu/maps/2011/04/28/chemistry-library-building/,https://www.washington.edu/maps/#!/CHL,https://www.washington.edu/maps/?CHL,https://map.uw.edu/?id=2099#!m/1028904?share,
Child Care Center (CCC),CCC,969807,https://www.washington.edu/maps/2011/04/28/child-care-center/,https://www.washington.edu/maps/#!/CCC,https://www.washington.edu/maps/?CCC,https://map.uw.edu/?id=2099#!m/969807?share,
Clark Hall (CLK),CLK,973174,https://www.washington.edu/maps/2011/04/28/clark-hall/,https://www.washington.edu/maps/#!/CLK,https://www.washington.edu/maps/?CLK,https://map.uw.edu/?id=2099#!m/973174?share,
Collegiana (COL),COL,1071062,https://www.washington.edu/maps/2011/04/28/collegiana/,https://www.washington.edu/maps/#!/COL,https://www.washington.edu/maps/?COL,https://map.uw.edu/?id=2099#!m/1071062?share,
Columns and Sylvan Theater (LNDMK-4),LNDMK-4,975441,https://www.washington.edu/maps/2011/05/04/columns-and-sylvan-theater-lndmk-4/,https://www.washington.edu/maps/#!/LNDMK-4,https://www.washington.edu/maps/?LNDMK-4,https://map.uw.edu/?id=2099#!m/975441?share,
Commodore-Duchess Apartments (CDA),CDA,975235,https://www.washington.edu/maps/2011/04/28/commodore-duchess-apartments/,https://www.washington.edu/maps/#!/CDA,https://www.washington.edu/maps/?CDA,https://map.uw.edu/?id=2099#!m/975235?share,
Communications Building (CMU),CMU,973161,https://www.washington.edu/maps/2011/04/28/communications-building/,https://www.washington.edu/maps/#!/CMU,https://www.washington.edu/maps/?CMU,https://map.uw.edu/?id=2099#!m/973161?share,
Community Design Center (SGS),SGS,973267,https://www.washington.edu/maps/2013/02/25/community-design-center/,https://www.washington.edu/maps/#!/SGS,https://www.washington.edu/maps/?SGS,https://map.uw.edu/?id=2099#!m/973267?share,
Condon Hall (CDH),CDH,969838,https://www.washington.edu/maps/2011/04/28/condon-hall/,https://www.washington.edu/maps/#!/CDH,https://www.washington.edu/maps/?CDH,https://map.uw.edu/?id=2099#!m/969838?share,
Conibear Shellhouse (CSH),CSH,975243,https://www.washington.edu/maps/2011/04/28/conibear-shellhouse/,https://www.washington.edu/maps/#!/CSH,https://www.washington.edu/maps/?CSH,https://map.uw.edu/?id=2099#!m/975243?share,
Corporation Yard Buildings (CYB),CYB,,https://www.washington.edu/maps/2011/04/28/corporation-yard-buildings/,https://www.washington.edu/maps/#!/CYB,https://www.washington.edu/maps/?CYB,"https://map.uw.edu/?id=2099#!ct/94056,94058,94059?s/?mc/47.65909233319414,-122.29346174505667?z/18.1140734794628?lvl/0?share",
Cunningham Hall (ICH),ICH,1028824,https://www.washington.edu/maps/2011/04/28/cunningham-hall/,https://www.washington.edu/maps/#!/ICH,https://www.washington.edu/maps/?ICH,https://map.uw.edu/?id=2099#!m/1028824?share,
Dempsey Hall (DEM),DEM,1013415,https://www.washington.edu/maps/2012/07/02/dempsey-hall/,https://www.washington.edu/maps/#!/DEM,https://www.washington.edu/maps/?DEM,https://map.uw.edu/?id=2099#!m/1013415?share,
Denny Hall (DEN),DEN,973177,https://www.washington.edu/maps/2011/04/28/denny-hall/,https://www.washington.edu/maps/#!/DEN,https://www.washington.edu/maps/?DEN,https://map.uw.edu/?id=2099#!m/973177?share,
Douglas Research Conservatory (DRC),DRC,969821,https://www.washington.edu/maps/2011/04/28/douglas-research-conservatory/,https://www.washington.edu/maps/#!/DRC,https://www.washington.edu/maps/?DRC,https://map.uw.edu/?id=2099#!m/969821?share,
Drumheller Fountain (LNDMK-0),LNDMK-0,975442,https://www.washington.edu/maps/2011/05/04/drumheller-fountain-lndmk-0/,https://www.washington.edu/maps/#!/LNDMK-0,https://www.washington.edu/maps/?LNDMK-0,https://map.uw.edu/?id=2099#!m/975442?share,
Eagleson Hall (EGL),EGL,973147,https://www.washington.edu/maps/2011/04/28/eagleson-hall/,https://www.washington.edu/maps/#!/EGL,https://www.washington.edu/maps/?EGL,https://map.uw.edu/?id=2099#!m/973147?share,
East Gatehouse - Pend Oreille,east-gatehouse-pend-oreille,,https://www.washington.edu/maps/2011/04/28/gh3/,https://www.washington.edu/maps/#!/east-gatehouse-pend-oreille,https://www.washington.edu/maps/?east-gatehouse-pend-oreille,https://map.uw.edu/,Not on the new map
Eastlake,eastlake,,https://www.washington.edu/maps/2011/05/19/eastlake/,https://www.washington.edu/maps/#!/eastlake,https://www.washington.edu/maps?eastlake,https://map.uw.edu/,Fred Hutch not on the new map
Electrical and Computer Engineering Building (ECE),ECE,969804,https://www.washington.edu/maps/2011/04/28/electrical-engineering-building/,https://www.washington.edu/maps/#!/ECE,https://www.washington.edu/maps/?ECE,https://map.uw.edu/?id=2099#!m/969804?share,
Elisabeth C. Miller Library (ECML),ECML,,https://www.washington.edu/maps/2012/10/26/elisabeth-miller-library/,https://www.washington.edu/maps/#!/ECML,https://www.washington.edu/maps/?ECML,"https://map.uw.edu/?id=2099#!ct/94056,94058,94059?s/?mc/47.658055072696214,-122.29069976073134?z/18.690638789903005?lvl/0?share",
Elm Hall,elm-hall,973514,https://www.washington.edu/maps/2012/07/02/elm/,https://www.washington.edu/maps/#!/elm-hall,https://www.washington.edu/maps/?elm-hall,https://map.uw.edu/?id=2099#!m/973514?share,Associated Fac Code(s): ELM
Emergency phone 01: E-18 Parking Lot Double?,emergency-phone-01-e-18-parking-lot-double,975909,https://www.washington.edu/maps/2014/04/16/emergency-phone-18/,https://www.washington.edu/maps/#!/emergency-phone-01-e-18-parking-lot-double,https://www.washington.edu/maps/?emergency-phone-01-e-18-parking-lot-double,https://map.uw.edu/?id=2099#!m/975909?share,
Emergency phone 01: E18 Parking,emergency-phone-01-e18-parking,975909,https://www.washington.edu/maps/2014/04/16/emergency-phone-11/,https://www.washington.edu/maps/#!/emergency-phone-01-e18-parking,https://www.washington.edu/maps/?emergency-phone-01-e18-parking,https://map.uw.edu/?id=2099#!m/975909?share,
Emergency phone 03: Archery Range,emergency-phone-03-archery-range,975877,https://www.washington.edu/maps/2014/04/16/emergency-phone-16-2/,https://www.washington.edu/maps/#!/emergency-phone-03-archery-range,https://www.washington.edu/maps/?emergency-phone-03-archery-range,https://map.uw.edu/?id=2099#!m/975877?share,
Emergency phone 07: Guthrie,emergency-phone-07-guthrie,975883,https://www.washington.edu/maps/2014/04/16/emergency-phone-9/,https://www.washington.edu/maps/#!/emergency-phone-07-guthrie,https://www.washington.edu/maps/?emergency-phone-07-guthrie,https://map.uw.edu/?id=2099#!m/975883?share,
Emergency phone 08: HUB North,emergency-phone-08-hub-north,975908,https://www.washington.edu/maps/2014/04/16/emergency-phone-12/,https://www.washington.edu/maps/#!/emergency-phone-08-hub-north,https://www.washington.edu/maps/?emergency-phone-08-hub-north,https://map.uw.edu/?id=2099#!m/975908?share,
Emergency phone 09: Quad/Red Square,emergency-phone-09-quad-red-square,975880,https://www.washington.edu/maps/2014/04/16/emergency-phone-14/,https://www.washington.edu/maps/#!/emergency-phone-09-quad-red-square,https://www.washington.edu/maps/?emergency-phone-09-quad-red-square,https://map.uw.edu/?id=2099#!m/975880?share,
Emergency phone 10: Health Sci-S1 Parking,emergency-phone-10-health-sci-s1-parking,975893,https://www.washington.edu/maps/2014/04/16/emergency-phone-6/,https://www.washington.edu/maps/#!/emergency-phone-10-health-sci-s1-parking,https://www.washington.edu/maps/?emergency-phone-10-health-sci-s1-parking,https://map.uw.edu/?id=2099#!m/975893?share,
Emergency phone 11: Parrington Lawn,emergency-phone-11-parrington-lawn,975879,https://www.washington.edu/maps/2014/04/16/emergency-phone-13/,https://www.washington.edu/maps/#!/emergency-phone-11-parrington-lawn,https://www.washington.edu/maps/?emergency-phone-11-parrington-lawn,https://map.uw.edu/?id=2099#!m/975879?share,
Emergency phone 12: Rainier Vista,emergency-phone-12-rainier-vista,975902,https://www.washington.edu/maps/2014/04/16/emergency-phone-8/,https://www.washington.edu/maps/#!/emergency-phone-12-rainier-vista,https://www.washington.edu/maps/?emergency-phone-12-rainier-vista,https://map.uw.edu/?id=2099#!m/975902?share,
Emergency phone 13: Fisheries Lawn,emergency-phone-13-fisheries-lawn,975886,https://www.washington.edu/maps/2014/04/16/emergency-phone-3/,https://www.washington.edu/maps/#!/emergency-phone-13-fisheries-lawn,https://www.washington.edu/maps/?emergency-phone-13-fisheries-lawn,https://map.uw.edu/?id=2099#!m/975886?share,
Emergency phone 14: Stevens Court,emergency-phone-14-stevens-court,975889,https://www.washington.edu/maps/2014/04/16/emergency-phone-2/,https://www.washington.edu/maps/#!/emergency-phone-14-stevens-court,https://www.washington.edu/maps/?emergency-phone-14-stevens-court,https://map.uw.edu/?id=2099#!m/975889?share,
Emergency phone 15: Denny Field,emergency-phone-15-denny-field,975878,https://www.washington.edu/maps/2014/04/16/emergency-phone-17/,https://www.washington.edu/maps/#!/emergency-phone-15-denny-field,https://www.washington.edu/maps/?emergency-phone-15-denny-field,https://map.uw.edu/?id=2099#!m/975878?share,
Emergency phone 16: Mercer NW,emergency-phone-16-mercer-nw,975888,https://www.washington.edu/maps/2016/02/11/emergency-phone-23/,https://www.washington.edu/maps/#!/emergency-phone-16-mercer-nw,https://www.washington.edu/maps/?emergency-phone-16-mercer-nw,https://map.uw.edu/?id=2099#!m/975888?share,
Emergency phone 17: Mercer SE,emergency-phone-17-mercer-se,975887,https://www.washington.edu/maps/2016/02/11/emergency-phone-22/,https://www.washington.edu/maps/#!/emergency-phone-17-mercer-se,https://www.washington.edu/maps/?emergency-phone-17-mercer-se,https://map.uw.edu/?id=2099#!m/975887?share,
Emergency phone 18: Stadium Plaza NW,emergency-phone-18-stadium-plaza-nw,975906,https://www.washington.edu/maps/2020/06/22/emergency-phone-stadium-plaza-nw/,https://www.washington.edu/maps/#!/emergency-phone-18-stadium-plaza-nw,https://www.washington.edu/maps/?emergency-phone-18-stadium-plaza-nw,https://map.uw.edu/?id=2099#!m/975906?share,
Emergency phone 19: UW Stadium Link Station,emergency-phone-19-uw-stadium-link-station,975903,https://www.washington.edu/maps/2020/06/22/emergency-phone-uw-stadium-link-station/,https://www.washington.edu/maps/#!/emergency-phone-19-uw-stadium-link-station,https://www.washington.edu/maps/?emergency-phone-19-uw-stadium-link-station,https://map.uw.edu/?id=2099#!m/975903?share,
Emergency phone 20: E12 South,emergency-phone-20-e12-south,975905,https://www.washington.edu/maps/2020/06/22/emergency-phone-e12-south/,https://www.washington.edu/maps/#!/emergency-phone-20-e12-south,https://www.washington.edu/maps/?emergency-phone-20-e12-south,https://map.uw.edu/?id=2099#!m/975905?share,
Emergency phone 21: Burke Museum,emergency-phone-21-burke-museum,975873,https://www.washington.edu/maps/2014/04/16/emergency-phone-16/,https://www.washington.edu/maps/#!/emergency-phone-21-burke-museum,https://www.washington.edu/maps/?emergency-phone-21-burke-museum,https://map.uw.edu/?id=2099#!m/975873?share,
Emergency phone 21: Stadium South,emergency-phone-21-stadium-south,975904,https://www.washington.edu/maps/2014/04/16/emergency-phone-21/,https://www.washington.edu/maps/#!/emergency-phone-21-stadium-south,https://www.washington.edu/maps/?emergency-phone-21-stadium-south,https://map.uw.edu/?id=2099#!m/975904?share,
Emergency phone 23: Burke Gilman Forestry Double?,emergency-phone-23-burke-gilman-forestry-double,975900,https://www.washington.edu/maps/2020/06/22/emergency-phone-24/,https://www.washington.edu/maps/#!/emergency-phone-23-burke-gilman-forestry-double,https://www.washington.edu/maps/?emergency-phone-23-burke-gilman-forestry-double,https://map.uw.edu/?id=2099#!m/975900?share,
Emergency phone 27: Burke-Gilman Forestry,emergency-phone-27-burke-gilman-forestry,975901,https://www.washington.edu/maps/2020/06/22/emergency-phone-25/,https://www.washington.edu/maps/#!/emergency-phone-27-burke-gilman-forestry,https://www.washington.edu/maps/?emergency-phone-27-burke-gilman-forestry,https://map.uw.edu/?id=2099#!m/975901?share,
Emergency phone 27: Burke-Gilman Kincaid,emergency-phone-27-burke-gilman-kincaid,975884,https://www.washington.edu/maps/2014/04/16/emergency-phone-7/,https://www.washington.edu/maps/#!/emergency-phone-27-burke-gilman-kincaid,https://www.washington.edu/maps/?emergency-phone-27-burke-gilman-kincaid,https://map.uw.edu/?id=2099#!m/975884?share,
Emergency phone 28: Population Health,emergency-phone-28-population-health,975882,https://www.washington.edu/maps/2020/07/20/emergency-phone-population-health/,https://www.washington.edu/maps/#!/emergency-phone-28-population-health,https://www.washington.edu/maps/?emergency-phone-28-population-health,https://map.uw.edu/?id=2099#!m/975882?share,
Emergency phone unknown,emergency-phone-unknown,975890,https://www.washington.edu/maps/2014/04/16/emergency-phone-1/,https://www.washington.edu/maps/#!/emergency-phone-unknown,https://www.washington.edu/maps/?emergency-phone-unknown,https://map.uw.edu/?id=2099#!m/975890?share,
Emergency phone: E1 Parking Lot,emergency-phone-e1-parking-lot,975910,https://www.washington.edu/maps/2014/04/16/emergency-phone-19/,https://www.washington.edu/maps/#!/emergency-phone-e1-parking-lot,https://www.washington.edu/maps/?emergency-phone-e1-parking-lot,https://map.uw.edu/?id=2099#!m/975910?share,
Emergency phone: Foege Hall,emergency-phone-foege-hall,975885,https://www.washington.edu/maps/2014/04/16/emergency-phone-4/,https://www.washington.edu/maps/#!/emergency-phone-foege-hall,https://www.washington.edu/maps/?emergency-phone-foege-hall,https://map.uw.edu/?id=2099#!m/975885?share,
